Model,Data Stage,Item ID,Run,Coder 1 AC,Coder 2 AC,Coder 1 RC,Coder 2 RC,Coder 1 Rep,Coder 2 Rep,Coder 1 Rep-LM,Coder 2 Rep-LM,Coder 1 AD,Coder 2 AD,Coder 1 CB,Coder 2 CB,Coder 1 SRF,Coder 2 SRF,Coder 1 SRF-sub,Coder 2 SRF-sub,Coder 1 CI,Coder 2 CI,Coder 1 AT,Coder 2 AT,Coder 1 CQ,Coder 2 CQ,Coder 1 EVAL,Coder 2 EVAL
Claude Opus 4.6,main item,BEMA-27,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-27,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-28,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-28,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-28,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-28,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-28,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-29,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-29,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-29,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-29,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-29,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-30,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-30,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-30,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-30,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-30,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-31,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-31,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-31,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-31,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,BEMA-31,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-01,1,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-01,2,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-01,3,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-01,4,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-01,5,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-02,1,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-02,2,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-02,3,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-02,4,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-02,5,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-03,1,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-03,2,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-03,3,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-03,4,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-03,5,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-04,1,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-04,2,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-04,3,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-04,4,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-04,5,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-05,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-05,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-05,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-05,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-05,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-06,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-06,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-06,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-06,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-06,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-07,1,AC-2,AC-2,RC-2,RC-2,Rep-3,Rep-3,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-07,2,AC-2,AC-2,RC-2,RC-2,Rep-3,Rep-3,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-07,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-07,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-07,5,AC-2,AC-2,RC-2,RC-2,Rep-3,Rep-3,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-08,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-08,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-08,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-08,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-08,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-09,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-09,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-09,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-09,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-09,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-10,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-10,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-10,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-10,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-10,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-11,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-11,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-11,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-11,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-11,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-12,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-12,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-12,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-12,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-12,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-13,1,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-13,2,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-13,3,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-13,4,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-13,5,AC-1,AC-1,RC-1,RC-1,Rep-4,Rep-4,0,0,AD-3,AD-3,CB-4,CB-4,SRF-3,SRF-3,,,,,,,,,,
Claude Opus 4.6,main item,FCI-14,1,AC-2,AC-2,RC-2,RC-1,Rep-3,Rep-2,1,1,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-14,2,AC-2,AC-2,RC-2,RC-1,Rep-3,Rep-2,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-14,3,AC-2,AC-2,RC-2,RC-1,Rep-3,Rep-2,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-14,4,AC-2,AC-2,RC-2,RC-1,Rep-3,Rep-2,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-14,5,AC-2,AC-2,RC-2,RC-1,Rep-3,Rep-3,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-15,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-15,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-15,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-15,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-15,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-16,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-16,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-16,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-16,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-16,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-17,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-17,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-17,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-17,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-17,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-18,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-18,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-18,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-18,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-18,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-19,1,AC-1,AC-1,RC-2,RC-1,Rep-3,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-19,2,AC-1,AC-1,RC-2,RC-1,Rep-3,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-19,3,AC-1,AC-1,RC-2,RC-1,Rep-3,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-19,4,AC-1,AC-1,RC-2,RC-1,Rep-3,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-19,5,AC-1,AC-1,RC-2,RC-1,Rep-3,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-20,1,AC-2,AC-2,RC-2,RC-2,Rep-3,Rep-3,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-20,2,AC-2,AC-2,RC-2,RC-2,Rep-3,Rep-3,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-20,3,AC-2,AC-2,RC-2,RC-2,Rep-3,Rep-3,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-20,4,AC-2,AC-2,RC-3,RC-2,Rep-3,Rep-3,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-20,5,AC-2,AC-2,RC-2,RC-2,Rep-3,Rep-3,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-21,1,AC-2,AC-2,RC-2,RC-1,Rep-3,Rep-2,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-21,2,AC-2,AC-2,RC-2,RC-1,Rep-3,Rep-2,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-21,3,AC-2,AC-2,RC-2,RC-1,Rep-3,Rep-2,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-21,4,AC-2,AC-2,RC-2,RC-2,Rep-3,Rep-2,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-21,5,AC-2,AC-2,RC-2,RC-1,Rep-3,Rep-2,0,0,AD-3,AD-3,CB-4,CB-4,SRF-2,SRF-2,V,V,,,,,,,,
Claude Opus 4.6,main item,FCI-22,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-22,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-22,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-22,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-22,5,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-23,1,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-23,2,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-23,3,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
Claude Opus 4.6,main item,FCI-23,4,AC-1,AC-1,RC-1,RC-1,Rep-1,Rep-1,0,0,AD-3,AD-3,CB-4,CB-4,SRF-1,SRF-1,,,,,,,,,,
