Model,Data Stage,Item ID,Original Item ID,Inventory,Run,Response Class,Completion Status,Reasoning Source,Has Figure,Number of Figures,Confidence Raw,Confidence Normalized,AC,RC,Rep,Rep-LM,AD,CB,SRF,SRF-sub,CI,AT,CQ,EVAL,ML
Claude Opus 4.6,main item,BEMA-02,,BEMA,3,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-02,,BEMA,4,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-02,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-03,,BEMA,1,class_1,completed,visible output,true,3,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-03,,BEMA,2,class_1,completed,visible output,true,3,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-03,,BEMA,3,class_1,completed,visible output,true,3,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-03,,BEMA,4,class_1,completed,visible output,true,3,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-03,,BEMA,5,class_1,completed,visible output,true,3,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-04,,BEMA,1,class_2,completed,visible output,true,2,7,0.7,AC-2,RC-2,Rep-3,0,AD-3,CB-4,SRF-2,V,,,,,
Claude Opus 4.6,main item,BEMA-04,,BEMA,2,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-04,,BEMA,3,class_2,completed,visible output,true,2,7,0.7,AC-2,RC-2,Rep-3,0,AD-3,CB-4,SRF-2,V,,,,,
Claude Opus 4.6,main item,BEMA-04,,BEMA,4,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-04,,BEMA,5,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-05,,BEMA,1,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-05,,BEMA,2,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-05,,BEMA,3,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-05,,BEMA,4,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-05,,BEMA,5,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-06,,BEMA,1,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-06,,BEMA,2,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-06,,BEMA,3,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-06,,BEMA,4,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-06,,BEMA,5,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-07,,BEMA,1,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-07,,BEMA,2,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-07,,BEMA,3,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-07,,BEMA,4,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-07,,BEMA,5,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-08,,BEMA,1,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-08,,BEMA,2,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-08,,BEMA,3,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-08,,BEMA,4,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-08,,BEMA,5,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-09,,BEMA,1,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-09,,BEMA,2,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-09,,BEMA,3,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-09,,BEMA,4,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-09,,BEMA,5,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-10,,BEMA,1,class_2,completed,visible output,true,1,85,0.85,AC-2,RC-2,Rep-3,0,AD-3,CB-4,SRF-2,V,,,,,
Claude Opus 4.6,main item,BEMA-10,,BEMA,2,class_2,completed,visible output,true,1,85,0.85,AC-2,RC-2,Rep-3,0,AD-3,CB-4,SRF-2,V,,,,,
Claude Opus 4.6,main item,BEMA-10,,BEMA,3,class_2,completed,visible output,true,1,8,0.8,AC-2,RC-2,Rep-3,0,AD-3,CB-4,SRF-2,V,,,,,
Claude Opus 4.6,main item,BEMA-10,,BEMA,4,class_2,completed,visible output,true,1,85,0.85,AC-2,RC-2,Rep-3,0,AD-3,CB-4,SRF-2,V,,,,,
Claude Opus 4.6,main item,BEMA-10,,BEMA,5,class_1,completed,visible output,true,1,6,0.6,AC-2,RC-2,Rep-3,0,AD-3,CB-4,SRF-2,V,,,,,
Claude Opus 4.6,main item,BEMA-11,,BEMA,1,class_1,completed,visible output,true,1,95,0.95,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-11,,BEMA,2,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-11,,BEMA,3,class_1,completed,visible output,true,1,95,0.95,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-11,,BEMA,4,class_1,completed,visible output,true,1,90,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-11,,BEMA,5,class_1,completed,visible output,true,1,92,0.92,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-12,,BEMA,1,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-12,,BEMA,2,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-12,,BEMA,3,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-12,,BEMA,4,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-12,,BEMA,5,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-13,,BEMA,1,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-13,,BEMA,2,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-13,,BEMA,3,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-13,,BEMA,4,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-13,,BEMA,5,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-14,,BEMA,1,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-14,,BEMA,2,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-14,,BEMA,3,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-14,,BEMA,4,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-14,,BEMA,5,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-15,,BEMA,1,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-15,,BEMA,2,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-15,,BEMA,3,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-15,,BEMA,4,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-15,,BEMA,5,class_1,completed,visible output,true,1,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-16,,BEMA,1,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-16,,BEMA,2,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-16,,BEMA,3,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-16,,BEMA,4,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-16,,BEMA,5,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-17,,BEMA,1,class_1,completed,visible output,true,1,92,0.92,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-17,,BEMA,2,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-17,,BEMA,3,class_1,completed,visible output,true,1,92,0.92,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-17,,BEMA,4,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-17,,BEMA,5,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-18,,BEMA,1,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-18,,BEMA,2,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-18,,BEMA,3,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-18,,BEMA,4,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-18,,BEMA,5,class_1,completed,visible output,true,1,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-19,,BEMA,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Claude Opus 4.6,main item,BEMA-19,,BEMA,2,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Claude Opus 4.6,main item,BEMA-19,,BEMA,3,class_1,completed,visible output,false,0,9,0.9,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Claude Opus 4.6,main item,BEMA-19,,BEMA,4,class_1,completed,visible output,false,0,9,0.9,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Claude Opus 4.6,main item,BEMA-19,,BEMA,5,class_1,completed,visible output,false,0,97,0.97,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Claude Opus 4.6,main item,BEMA-20,,BEMA,1,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-20,,BEMA,2,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-20,,BEMA,3,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-20,,BEMA,4,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-20,,BEMA,5,class_1,completed,visible output,true,2,10,1,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-21,,BEMA,1,class_1,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-21,,BEMA,2,class_1,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-21,,BEMA,3,class_1,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-21,,BEMA,4,class_1,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-21,,BEMA,5,class_1,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-22,,BEMA,1,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-22,,BEMA,2,class_1,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-22,,BEMA,3,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-22,,BEMA,4,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-22,,BEMA,5,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-23,,BEMA,1,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-23,,BEMA,2,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-23,,BEMA,3,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-23,,BEMA,4,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-23,,BEMA,5,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-24,,BEMA,1,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-24,,BEMA,2,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-24,,BEMA,3,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-24,,BEMA,4,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-24,,BEMA,5,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-25,,BEMA,1,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-25,,BEMA,2,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-25,,BEMA,3,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-25,,BEMA,4,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-25,,BEMA,5,class_1,completed,visible output,true,2,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-26,,BEMA,1,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-26,,BEMA,2,class_1,completed,visible output,true,2,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-26,,BEMA,3,class_1,completed,visible output,true,2,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-26,,BEMA,4,class_1,completed,visible output,true,2,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-26,,BEMA,5,class_1,completed,visible output,true,2,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-27,,BEMA,1,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-27,,BEMA,2,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-27,,BEMA,3,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-27,,BEMA,4,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-27,,BEMA,5,class_1,completed,visible output,true,1,97,0.97,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-28,,BEMA,1,class_2,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-28,,BEMA,2,class_2,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-28,,BEMA,3,class_2,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-28,,BEMA,4,class_2,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-28,,BEMA,5,class_2,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-29,,BEMA,1,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-29,,BEMA,2,class_1,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-29,,BEMA,3,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-29,,BEMA,4,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-29,,BEMA,5,class_1,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-30,,BEMA,1,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-30,,BEMA,2,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-30,,BEMA,3,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-30,,BEMA,4,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-30,,BEMA,5,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-31,,BEMA,1,class_1,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-31,,BEMA,2,class_1,completed,visible output,true,2,9,0.9,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-31,,BEMA,3,class_1,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-31,,BEMA,4,class_1,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,BEMA-31,,BEMA,5,class_1,completed,visible output,true,2,8,0.8,AC-1,RC-1,Rep-1,0,AD-3,CB-4,SRF-1,,,,,,
Claude Opus 4.6,main item,TCE-01,,TCE,1,class_1,completed,visible output,false,0,9,0.9,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Claude Opus 4.6,main item,TCE-01,,TCE,2,class_1,completed,visible output,false,0,9,0.9,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Claude Opus 4.6,main item,TCE-01,,TCE,3,class_1,completed,visible output,false,0,9,0.9,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Claude Opus 4.6,main item,TCE-01,,TCE,4,class_1,completed,visible output,false,0,9,0.9,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Claude Opus 4.6,main item,TCE-01,,TCE,5,class_1,completed,visible output,false,0,9,0.9,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
Claude Opus 4.6,main item,TCE-02,,TCE,1,class_1,completed,visible output,false,0,10,1,AC-1,RC-1,Rep-4,0,AD-3,CB-4,SRF-3,,,,,,
